loudness_momentary,"[-83.76163124 -83.77095865 -83.72482103 -83.7653339  -83.73206675
 -83.77595089 -83.93439518 -83.668712   -83.81618478 -83.75910258
 -83.65783341 -83.79924809 -83.96805342 -83.91546572 -83.86892263
 -83.85308685 -83.84435396 -83.73864633 -83.76081014 -83.79082891
 -83.7296786  -83.82116922 -83.92300166 -83.73518691 -83.7310494
 -83.6812262  -83.76527643 -83.87135212 -83.72601154 -83.77028745
 -83.74960743 -83.65050447 -83.65366528 -83.67497877 -83.71062721
 -83.81156755 -83.76884275 -83.7813013  -83.78312215 -83.89928307
 -83.76864665 -83.80960131 -83.71664671 -83.8424503  -83.71905403
 -83.7666546  -83.81506905 -83.7668348  -83.69790752 -83.8544032
 -83.78136478 -83.71691839 -83.72468357 -83.68962571 -83.68527809
 -83.63628206 -83.74970505 -83.81435252 -83.82019542 -83.69940996
 -83.78580777 -83.72882773 -32.84796841 -24.19765266 -34.13074629
 -24.53547925 -31.80067256 -21.39205712 -31.6256948  -37.58956229
 -23.56595464 -21.70727033 -22.32767982 -32.56945914 -21.68277624
 -23.42197667 -24.13154135 -21.7921517  -21.86778042 -21.49794065
 -31.95055865 -36.47665064 -23.82914859 -32.9005593  -25.23326125
 -29.23728609 -21.46328177 -30.9173933  -36.98394142 -24.05193717
 -22.30777036 -21.56588669 -31.21461985 -22.45597046 -22.76055481
 -27.04387715 -21.03233315 -21.47857169 -21.40417028 -30.822614
 -42.54078836 -15.21272383 -16.37667743 -13.52592235 -15.71451614
 -14.28025947 -18.32888586 -15.66963651 -14.23299588 -12.51359498
 -12.33730216 -16.53299714 -16.19610763 -13.93616737 -18.57508183
 -11.68077317 -13.46331314 -12.79208348 -16.36172725 -17.68230528
 -13.54862528 -15.24017253 -14.57377311 -14.83028679 -14.67948725
 -16.17550941 -15.94215216 -13.94317515 -12.74548992 -12.73441091
 -15.4397491  -18.29408501 -13.54897951 -16.85092078 -12.12844911
 -13.68209199 -13.28119602 -14.17197744 -18.12885167 -13.98441601
 -14.39691479 -16.49974157 -14.35498009 -16.16445922 -14.72740672
 -17.24085889 -14.01779766 -12.92043463 -13.3204368  -14.21550949
 -19.67201076 -13.62465068 -15.34590472 -12.86020828 -15.37791766
 -12.77175987 -12.63411391 -17.63059781 -14.59218941 -14.00381552
 -16.9146964  -13.60352415 -18.80755392 -13.24953143 -16.62365838
 -14.95997286 -14.48385418 -12.36897841 -12.96538996 -17.8997121
 -14.42461444 -14.70561155 -14.48613695 -13.43907471 -13.35841322
 -12.10830242 -17.2480507  -15.47811162 -23.55607585 -83.7209369
 -83.77950352 -83.74801555 -83.78631301 -83.75225192 -83.75016105
 -83.80353666 -83.77502083 -83.85269933 -83.76221973 -83.72893484
 -83.60558942 -83.81388749 -83.79884299 -83.72409606 -83.72858599
 -83.80529699 -83.82118627 -83.87912957 -83.72318069 -83.66772993
 -83.79071373 -83.76005345 -83.75203907 -84.03459144 -83.85256379
 -83.79001868 -83.83618478 -83.68664754 -83.73591306 -83.88774014
 -83.8965356  -83.77387119 -83.80426508 -83.85848922 -83.71454312
 -83.75881483 -21.0851788  -21.33088794 -19.71711948 -18.47246417
 -16.33758821 -15.5484656  -21.68161828 -20.08457665 -17.04862276
 -16.80650264 -20.81500628 -21.50205766 -17.91089884 -20.85818222
 -18.93480318 -17.78241309 -20.80243112 -22.27997057 -20.6694683
 -16.71500086 -20.21219643 -21.71240338 -18.57420465 -20.68201388
 -19.56037612 -17.2766911  -20.19268178 -17.2004153  -17.8808883
 -19.61513545 -22.32994835 -17.97848803 -19.60541928 -22.36808148
 -25.70429976 -27.61299366 -27.74183871 -29.39334123 -17.99231913
 -14.2063412  -16.33755462 -12.78477565 -16.04655442 -11.44355973
 -15.52034624 -15.60279605 -14.21224636 -12.56044107 -12.09934041
 -16.48534014 -14.28613178 -14.42802492 -14.43267063 -13.85261223
 -13.76355332 -13.03231259 -17.57752054 -15.2252183  -13.4116652
 -17.70141977 -12.95664822 -17.12139865 -13.90928945 -14.96283554
 -14.86667296 -14.2187369  -12.27415677 -12.00918715 -15.57988992
 -15.30523243 -14.11316729 -16.43885028 -12.32803824 -13.32195417
 -11.50361602 -15.76160433 -15.98068518 -13.26735035 -16.61168299
 -13.48256609 -14.63203251 -11.3989939  -15.53776117 -15.27605573
 -13.82114073 -13.28530568 -11.56129867 -15.40208163 -15.88777732
 -13.76426686 -18.08810131 -11.90103863 -13.73443767 -12.9757602
 -16.07905181 -17.49741612 -13.34672681 -15.38798568 -14.5311366
 -14.66142274 -15.46847626 -15.67791747 -14.04073762 -13.88618173
 -12.28156292 -12.56117678 -15.23061949 -17.17728913 -13.76533817
 -16.58249441 -12.04099739 -14.08008393 -13.56495385 -13.33663695
 -16.63588302 -14.84268571 -83.77866241 -83.833254   -83.78894681
 -83.79372577 -83.76365684 -83.73212956 -83.78474343 -83.64783588
 -83.74166095 -83.73597113 -83.81552344 -83.76054703 -83.88133906
 -83.72278037 -83.70263185 -83.76464597 -83.72714285 -83.84730127
 -38.84372271 -26.93198518 -28.58092811 -26.14615556 -25.45170281
 -26.6692262  -26.4337378  -26.66699996 -25.92547983 -26.12575899
 -25.41121105 -25.6670528  -25.8266078  -26.17716494 -25.24207832
 -26.04960941 -25.71785738 -25.66726463 -25.9020878  -25.23161551
 -33.30750384 -83.69760208 -83.56859839 -83.72286128 -83.81695843
 -83.69135869 -83.88579577 -83.68471545 -83.62551471 -83.70977025
 -83.72023998 -83.86599455 -83.72623744 -83.90424832 -83.86111015
 -83.88954672 -83.89379769 -83.57070716 -83.67901588 -15.13333287
 -16.28599842 -13.06773221 -14.70927289 -11.32240535 -15.69959539
 -15.06756231 -13.89313557 -13.15502088 -11.46254521 -15.57366043
 -15.97941677 -13.93025168 -18.25423781 -11.89773307 -13.81679077
 -13.23182174 -15.90214721 -17.64228066 -13.35938275 -15.16427998
 -14.01221213 -14.27568714 -15.5278016  -15.10913337 -13.09282378
 -13.93587914 -12.16492922 -12.37201009 -14.69919739 -16.69971431
 -13.90939895 -16.4327985  -11.99915971 -14.13210134 -13.45846435
 -13.4779999  -16.76233406 -13.40373922 -14.42125576 -14.77774501
 -13.38655211 -15.05768536 -12.34743722 -15.09020171 -14.59070971
 -12.65180532 -12.4085497  -12.90796899 -18.02480748 -13.61610557
 -15.16944769 -13.00025346 -15.65432675 -12.99054195 -13.36036505
 -17.9188651  -14.08640664 -14.26676318 -16.53359026 -12.82513699
 -15.84999348 -11.37401157 -15.26485707 -15.73823882 -14.27286292
 -12.60095901 -12.43575712 -16.9583578  -14.27980948 -14.38414348
 -14.55978705 -13.8218913  -13.5539071  -12.49709201 -17.25288787
 -14.96719104 -23.05291891 -83.78448043 -83.75694373 -83.76399582
 -83.74054481 -83.68655856 -83.7057471  -83.94191487 -83.6963384
 -83.72057463 -83.62667145 -83.77404224 -83.8175391  -83.70468087
 -83.82438254 -83.66727275 -83.62537598 -83.71886913 -83.76329328
 -83.79075453 -83.73227883 -83.79173619 -83.83023605 -83.70739019
 -83.62049519 -83.70595795 -83.91529921 -86.62335625 -89.06534937
 -90.10858877 -90.39047148 -90.3682421  -90.46649454]"
loudness_short,"[-83.77495973 -83.81247783 -83.80606878 -83.75870729 -83.72023126
 -83.79098782 -83.76638923 -83.72869675 -27.12243814 -24.46903338
 -23.71134661 -26.07998342 -22.97291303 -17.40804023 -14.65163995
 -14.27100723 -14.88355155 -14.00716664 -14.49247998 -14.53266957
 -14.25196122 -15.17690898 -14.50631245 -15.0102914  -83.76816835
 -83.75246136 -83.7764664  -83.82493422 -27.4343266  -18.18400286
 -19.09479338 -19.69391462 -18.70025445 -22.11275063 -14.14444591
 -13.90373994 -14.49671672 -14.00215852 -13.95780593 -14.04788843
 -13.86346215 -14.39825951 -13.96340144 -14.1489815  -21.38769412
 -83.76308076 -34.26961248 -26.29734968 -25.7449997  -29.97885027
 -83.74502137 -23.88394165 -13.90504337 -13.86027857 -14.79344556
 -13.73214468 -14.03054613 -14.04067426 -13.66121853 -14.42958548
 -13.71686705 -14.34756626 -23.09050932 -83.74414232 -83.74193208
 -84.49928401]"
loudness_integrated,-14.970343234637095
lra,11.8414980151052
crest_factor_1s,"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          3.80908895
  0.          2.29910326  3.04609275  2.51531243  2.38431215  3.18886948
  0.          3.93667507  3.6201911   2.52105117  2.5850811   2.53665137
  2.65677357  4.62075663  3.97052193  4.84812069  3.82692289  3.76258087
  3.27621531  3.88443542  4.14407206  2.82615495  3.87943482  3.7024014
  3.89651251  3.70077801  3.62911868  3.39048696  3.73283577  3.54398084
  4.52402163  3.27802253  4.03119993  3.77659369  3.2469399   4.34278345
  3.49910545  3.70688725  4.75051022  3.99367404  3.74016404  3.45708799
  3.92975116  3.44521594  6.13772678  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          3.97033954  3.62195969  3.3529284
  4.09635115  4.43856192  3.63858414  4.19804573  3.83066702  3.89598131
  3.42263818  3.23182273  3.66034031  3.88692641  3.64728475  6.78072643
  5.81058264  3.51601791  3.98018289  3.42843556  3.43781209  3.42789268
  3.42283869  4.24775028  3.58740759  3.65726018  4.19134569  3.55641007
  3.73638296  3.35564256  3.4836216   3.31432247  3.76094198  3.56810188
  3.61587739  3.96975565  3.51817369  3.40622211  3.36497092  3.66500783
  4.075068    4.29647398  3.76148582  3.83956623  3.80661106  3.66868353
  3.81764197  4.70327663  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          4.67382002  3.45044303  3.68141198
  4.25614548  3.95044756  3.65120745  3.7083683   3.86503696  3.36141491
  4.04099464  3.61747408  4.29483509  3.80737996  3.76287246  3.83086658
  4.20216894  3.31796265  3.69804955  4.22007179  3.24630046  3.41113496
  3.91502547  3.99289179  3.75176382  3.74580359  3.89215803  3.61871314
  3.65440273  4.00640106  4.09151888  3.12900043  4.92665291  0.          0.
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.        ]"
